Time, Mass, Net Force, Y-Acceleration, Y-velocity, Altitude
315.500000, 36235.914894, 625461.740492, 17.260824, 3029.652445, 463527.373949
315.625000, 36235.914894, 625495.887277, 17.261766, 3031.810166, 463906.350219
315.750000, 36235.914894, 625530.052707, 17.262709, 3033.968004, 464285.596220
315.875000, 36235.914894, 625564.236772, 17.263652, 3036.125961, 464665.111965
316.000000, 36235.914894, 625598.439463, 17.264596, 3038.284035, 465044.897469
316.125000, 35841.574468, 628988.494565, 17.549131, 3040.477677, 465424.957179
316.250000, 35841.574468, 629022.362256, 17.550076, 3042.671436, 465805.291108
316.375000, 35841.574468, 629056.248735, 17.551022, 3044.865314, 466185.899273
316.500000, 35841.574468, 629090.153995, 17.551968, 3047.059310, 466566.781686
316.625000, 35841.574468, 629124.078025, 17.552914, 3049.253424, 466947.938365
316.750000, 35841.574468, 629158.020815, 17.553861, 3051.447657, 467329.369322
316.875000, 35841.574468, 629191.982356, 17.554809, 3053.642008, 467711.074573
317.000000, 35841.574468, 629225.962639, 17.555757, 3055.836478, 468093.054132
317.125000, 35447.234043, 632612.808680, 17.846606, 3058.067303, 468475.312545
317.250000, 35447.234043, 632646.452540, 17.847555, 3060.298248, 468857.849826
317.375000, 35447.234043, 632680.115306, 17.848504, 3062.529311, 469240.665990
317.500000, 35447.234043, 632713.796966, 17.849455, 3064.760492, 469623.761052
317.625000, 35447.234043, 632747.497511, 17.850405, 3066.991793, 470007.135026
317.750000, 35447.234043, 632781.216932, 17.851357, 3069.223213, 470390.787927
317.875000, 35447.234043, 632814.955219, 17.852308, 3071.454751, 470774.719771
318.000000, 35447.234043, 632848.712362, 17.853261, 3073.686409, 471158.930572
318.125000, 35052.893617, 636232.335267, 18.150637, 3075.955238, 471543.424977
318.250000, 35052.893617, 636265.754537, 18.151590, 3078.224187, 471928.203001
318.375000, 35052.893617, 636299.192826, 18.152544, 3080.493255, 472313.264657
318.500000, 35052.893617, 636332.650125, 18.153498, 3082.762443, 472698.609963
318.625000, 35052.893617, 636366.126423, 18.154453, 3085.031749, 473084.238931
318.750000, 35052.893617, 636399.621710, 18.155409, 3087.301175, 473470.151578
318.875000, 35052.893617, 636433.135978, 18.156365, 3089.570721, 473856.347918
319.000000, 35052.893617, 636466.669215, 18.157322, 3091.840386, 474242.827967
319.125000, 34658.553191, 639847.054646, 18.461447, 3094.148067, 474629.596475
319.250000, 34658.553191, 639880.248529, 18.462405, 3096.455868, 475016.653459
319.375000, 34658.553191, 639913.461545, 18.463363, 3098.763788, 475403.998932
319.500000, 34658.553191, 639946.693685, 18.464322, 3101.071828, 475791.632911
319.625000, 34658.553191, 639979.944938, 18.465282, 3103.379989, 476179.555409
319.750000, 34658.553191, 640013.215294, 18.466242, 3105.688269, 476567.766443
319.875000, 34658.553191, 640046.504743, 18.467202, 3107.996669, 476956.266027
320.000000, 34658.553191, 640079.813276, 18.468163, 3110.305190, 477345.054175
320.125000, 34264.212766, 643456.946621, 18.779271, 3112.652598, 477734.135750
320.250000, 34264.212766, 643489.914286, 18.780233, 3115.000128, 478123.510766
320.375000, 34264.212766, 643522.901198, 18.781196, 3117.347777, 478513.179238
320.500000, 34264.212766, 643555.907347, 18.782159, 3119.695547, 478903.141181
320.625000, 34264.212766, 643588.932721, 18.783123, 3122.043437, 479293.396611
320.750000, 34264.212766, 643621.977312, 18.784088, 3124.391448, 479683.945542
320.875000, 34264.212766, 643655.041109, 18.785053, 3126.739580, 480074.787990
321.000000, 34264.212766, 643688.124102, 18.786018, 3129.087832, 480465.923969
321.125000, 33869.872340, 647061.990474, 19.104353, 3131.475876, 480857.358453
321.250000, 33869.872340, 647094.731055, 19.105319, 3133.864041, 481249.091458
321.375000, 33869.872340, 647127.490995, 19.106287, 3136.252327, 481641.122999
321.500000, 33869.872340, 647160.270284, 19.107254, 3138.640734, 482033.453091
321.625000, 33869.872340, 647193.068912, 19.108223, 3141.029262, 482426.081749
321.750000, 33869.872340, 647225.886868, 19.109192, 3143.417911, 482819.008988
321.875000, 33869.872340, 647258.724142, 19.110161, 3145.806681, 483212.234823
322.000000, 33869.872340, 647291.580724, 19.111131, 3148.195572, 483605.759269
322.125000, 33475.531915, 650662.164955, 19.436948, 3150.625191, 483999.587418
322.250000, 33475.531915, 650694.677548, 19.437919, 3153.054931, 484393.719285
322.375000, 33475.531915, 650727.209613, 19.438891, 3155.484792, 484788.154884
322.500000, 33475.531915, 650759.761138, 19.439863, 3157.914775, 485182.894230
322.625000, 33475.531915, 650792.332114, 19.440836, 3160.344880, 485577.937340
322.750000, 33475.531915, 650824.922530, 19.441810, 3162.775106, 485973.284229
322.875000, 33475.531915, 650857.532375, 19.442784, 3165.205454, 486368.934910
323.000000, 33475.531915, 650890.161639, 19.443759, 3167.635924, 486764.889401
323.125000, 33081.191489, 654257.448271, 19.777324, 3170.108089, 487161.152912
323.250000, 33081.191489, 654289.731937, 19.778300, 3172.580377, 487557.725459
323.375000, 33081.191489, 654322.035185, 19.779277, 3175.052786, 487954.607057
323.500000, 33081.191489, 654354.358005, 19.780254, 3177.525318, 488351.797722
323.625000, 33081.191489, 654386.700386, 19.781231, 3179.997972, 488749.297468
323.750000, 33081.191489, 654419.062319, 19.782210, 3182.470748, 489147.106312
323.875000, 33081.191489, 654451.443791, 19.783188, 3184.943646, 489545.224268
324.000000, 33081.191489, 654483.844793, 19.784168, 3187.416667, 489943.651351
324.125000, 32686.851064, 657847.818076, 20.125763, 3189.932388, 490342.392900
324.250000, 32686.851064, 657879.871836, 20.126744, 3192.448231, 490741.448928
324.375000, 32686.851064, 657911.945289, 20.127725, 3194.964196, 491140.819453
324.500000, 32686.851064, 657944.038425, 20.128707, 3197.480285, 491540.504489
324.625000, 32686.851064, 657976.151232, 20.129689, 3199.996496, 491940.504051
324.750000, 32686.851064, 658008.283701, 20.130672, 3202.512830, 492340.818154
324.875000, 32686.851064, 658040.435819, 20.131656, 3205.029287, 492741.446815
325.000000, 32686.851064, 658072.607577, 20.132640, 3207.545867, 493142.390049
325.125000, 32292.510638, 661433.251460, 20.482559, 3210.106187, 493543.653322
325.250000, 32292.510638, 661465.074298, 20.483544, 3212.666630, 493945.236651
325.375000, 32292.510638, 661496.916939, 20.484530, 3215.227196, 494347.140050
325.500000, 32292.510638, 661528.779372, 20.485517, 3217.787886, 494749.363536
325.625000, 32292.510638, 661560.661587, 20.486504, 3220.348699, 495151.907123
325.750000, 32292.510638, 661592.563573, 20.487492, 3222.909635, 495554.770828
325.875000, 32292.510638, 661624.485318, 20.488481, 3225.470695, 495957.954665
326.000000, 32292.510638, 661656.426812, 20.489470, 3228.031879, 496361.458649
326.125000, 31898.170213, 665013.724935, 20.848021, 3230.637882, 496765.288385
326.250000, 31898.170213, 665045.315796, 20.849011, 3233.244008, 497169.443886
326.375000, 31898.170213, 665076.926569, 20.850002, 3235.850259, 497573.925168
326.500000, 31898.170213, 665108.557244, 20.850994, 3238.456633, 497978.732247
326.625000, 31898.170213, 665140.207809, 20.851986, 3241.063131, 498383.865139
326.750000, 31898.170213, 665171.878253, 20.852979, 3243.669754, 498789.323858
326.875000, 31898.170213, 665203.568566, 20.853973, 3246.276500, 499195.108420
327.000000, 31898.170213, 665235.278737, 20.854967, 3248.883371, 499601.218842
327.125000, 31503.829787, 668589.214430, 21.222474, 3251.536180, 500007.660864
327.250000, 31503.829787, 668620.572217, 21.223470, 3254.189114, 500414.434503
327.375000, 31503.829787, 668651.950026, 21.224466, 3256.842172, 500821.539775
327.500000, 31503.829787, 668683.347845, 21.225462, 3259.495355, 501228.976694
327.625000, 31503.829787, 668714.765663, 21.226459, 3262.148662, 501636.745277
327.750000, 31503.829787, 668746.203469, 21.227457, 3264.802094, 502044.845539
327.875000, 31503.829787, 668777.661251, 21.228456, 3267.455651, 502453.277495
328.000000, 31503.829787, 668809.138999, 21.229455, 3270.109333, 502862.041162
328.125000, 31109.489362, 672159.695268, 21.606259, 3272.810116, 503271.142426
328.250000, 31109.489362, 672190.818847, 21.607260, 3275.511023, 503680.581304
328.375000, 31109.489362, 672221.962555, 21.608261, 3278.212056, 504090.357811
328.500000, 31109.489362, 672253.126381, 21.609263, 3280.913214, 504500.471963
328.625000, 31109.489362, 672284.310314, 21.610265, 3283.614497, 504910.923775
328.750000, 31109.489362, 672315.514342, 21.611268, 3286.315905, 505321.713263
328.875000, 31109.489362, 672346.738455, 21.612272, 3289.017439, 505732.840443
329.000000, 31109.489362, 672377.982640, 21.613276, 3291.719099, 506144.305331
329.125000, 30715.148936, 675725.142165, 21.999735, 3294.469066, 506556.113964
329.250000, 30715.148936, 675756.030358, 22.000741, 3297.219158, 506968.266359
329.375000, 30715.148936, 675786.938787, 22.001747, 3299.969377, 507380.762531
329.500000, 30715.148936, 675817.867442, 22.002754, 3302.719721, 507793.602496
329.625000, 30715.148936, 675848.816310, 22.003762, 3305.470191, 508206.786270
329.750000, 30715.148936, 675879.785381, 22.004770, 3308.220787, 508620.313868
329.875000, 30715.148936, 675910.774642, 22.005779, 3310.971510, 509034.185307
330.000000, 30715.148936, 675941.784083, 22.006788, 3313.722358, 509448.400602
330.125000, 30320.808511, 679285.529209, 22.403279, 3316.522768, 509862.965948
330.250000, 30320.808511, 679316.180795, 22.404290, 3319.323304, 510277.881361
330.375000, 30320.808511, 679346.852725, 22.405301, 3322.123967, 510693.146856
330.500000, 30320.808511, 679377.544987, 22.406314, 3324.924756, 511108.762451
330.625000, 30320.808511, 679408.257569, 22.407327, 3327.725672, 511524.728160
330.750000, 30320.808511, 679438.990460, 22.408340, 3330.526715, 511941.043999
330.875000, 30320.808511, 679469.743648, 22.409354, 3333.327884, 512357.709985
331.000000, 30320.808511, 679500.517122, 22.410369, 3336.129180, 512774.726132
331.125000, 29926.468085, 682840.829846, 22.817288, 3338.981341, 513192.098800
331.250000, 29926.468085, 682871.243564, 22.818304, 3341.833629, 513609.828004
331.375000, 29926.468085, 682901.677731, 22.819321, 3344.686044, 514027.913759
331.500000, 29926.468085, 682932.132336, 22.820339, 3347.538586, 514446.356082
331.625000, 29926.468085, 682962.607367, 22.821357, 3350.391256, 514865.154989
331.750000, 29926.468085, 682993.102813, 22.822376, 3353.244053, 515284.310496
331.875000, 29926.468085, 683023.618661, 22.823396, 3356.096977, 515703.822618
332.000000, 29926.468085, 683054.154901, 22.824416, 3358.950029, 516123.691372
332.125000, 29532.127660, 686391.016873, 23.242180, 3361.855302, 516543.923285
332.250000, 29532.127660, 686421.191415, 23.243201, 3364.760702, 516964.518372
332.375000, 29532.127660, 686451.386512, 23.244224, 3367.666230, 517385.476651
332.500000, 29532.127660, 686481.602152, 23.245247, 3370.571886, 517806.798137
332.625000, 29532.127660, 686511.838323, 23.246271, 3373.477670, 518228.482846
332.750000, 29532.127660, 686542.095014, 23.247295, 3376.383582, 518650.530793
332.875000, 29532.127660, 686572.372212, 23.248321, 3379.289622, 519072.941996
333.000000, 29532.127660, 686602.669907, 23.249347, 3382.195790, 519495.716470
333.125000, 29137.787234, 689936.062414, 23.678396, 3385.155590, 519918.860918
333.250000, 29137.787234, 689965.996428, 23.679423, 3388.115517, 520342.375358
333.375000, 29137.787234, 689995.951102, 23.680451, 3391.075574, 520766.259805
333.500000, 29137.787234, 690025.926424, 23.681480, 3394.035759, 521190.514275
333.625000, 29137.787234, 690055.922381, 23.682509, 3396.996073, 521615.138784
333.750000, 29137.787234, 690085.938963, 23.683540, 3399.956515, 522040.133348
333.875000, 29137.787234, 690115.976157, 23.684571, 3402.917086, 522465.497984
334.000000, 29137.787234, 690146.033951, 23.685602, 3405.877787, 522891.232707
334.125000, 28743.446809, 693475.937911, 24.126401, 3408.893587, 523317.344406
334.250000, 28743.446809, 693505.630000, 24.127434, 3411.909516, 523743.833095
334.375000, 28743.446809, 693535.342852, 24.128468, 3414.925575, 524170.698792
334.500000, 28743.446809, 693565.076456, 24.129503, 3417.941762, 524597.941512
334.625000, 28743.446809, 693594.830801, 24.130538, 3420.958080, 525025.561272
334.750000, 28743.446809, 693624.605873, 24.131574, 3423.974526, 525453.558088
334.875000, 28743.446809, 693654.401661, 24.132610, 3426.991103, 525881.931976
335.000000, 28743.446809, 693684.218153, 24.133648, 3430.007809, 526310.682952
335.125000, 28349.106383, 697010.614106, 24.586687, 3433.081145, 526739.818095
335.250000, 28349.106383, 697040.062823, 24.587726, 3436.154610, 527169.337421
335.375000, 28349.106383, 697069.532409, 24.588766, 3439.228206, 527599.240947
335.500000, 28349.106383, 697099.022850, 24.589806, 3442.301932, 528029.528689
335.625000, 28349.106383, 697128.534134, 24.590847, 3445.375788, 528460.200662
335.750000, 28349.106383, 697158.066249, 24.591889, 3448.449774, 528891.256884
335.875000, 28349.106383, 697187.619183, 24.592931, 3451.523890, 529322.697370
336.000000, 28349.106383, 697217.192924, 24.593974, 3454.598137, 529754.522137
336.125000, 27954.765957, 700540.061022, 25.059772, 3457.730608, 530186.738463
336.250000, 27954.765957, 700569.264875, 25.060817, 3460.863210, 530619.346365
336.375000, 27954.765957, 700598.489700, 25.061862, 3463.995943, 531052.345857
336.500000, 27954.765957, 700627.735484, 25.062908, 3467.128807, 531485.736958
336.625000, 27954.765957, 700657.002213, 25.063955, 3470.261801, 531919.519683
336.750000, 27954.765957, 700686.289876, 25.065003, 3473.394927, 532353.694049
336.875000, 27954.765957, 700715.598460, 25.066051, 3476.528183, 532788.260072
337.000000, 27954.765957, 700744.927954, 25.067101, 3479.661571, 533223.217768
337.125000, 27560.425532, 704064.247948, 25.546204, 3482.854846, 533658.574624
337.250000, 27560.425532, 704093.205396, 25.547255, 3486.048253, 534094.330656
337.375000, 27560.425532, 704122.183918, 25.548306, 3489.241791, 534530.485880
337.500000, 27560.425532, 704151.183500, 25.549358, 3492.435461, 534967.040312
337.625000, 27560.425532, 704180.204131, 25.550411, 3495.629262, 535403.993970
337.750000, 27560.425532, 704209.245797, 25.551465, 3498.823195, 535841.346870
337.875000, 27560.425532, 704238.308487, 25.552519, 3502.017260, 536279.099027
338.000000, 27560.425532, 704267.392187, 25.553575, 3505.211457, 536717.250459
338.125000, 27166.085106, 707583.143423, 26.046563, 3508.467277, 537155.808869
338.250000, 27166.085106, 707611.852873, 26.047620, 3511.723230, 537594.774273
338.375000, 27166.085106, 707640.583498, 26.048677, 3514.979315, 538034.146687
338.500000, 27166.085106, 707669.335286, 26.049736, 3518.235532, 538473.926128
338.625000, 27166.085106, 707698.108223, 26.050795, 3521.491881, 538914.112613
338.750000, 27166.085106, 707726.902298, 26.051855, 3524.748363, 539354.706159
338.875000, 27166.085106, 707755.717498, 26.052915, 3528.004977, 539795.706781
339.000000, 27166.085106, 707784.553808, 26.053977, 3531.261724, 540237.114496
339.125000, 26771.744681, 711096.715210, 26.561463, 3534.581907, 540678.937235
339.250000, 26771.744681, 711125.175018, 26.562526, 3537.902223, 541121.175013
339.375000, 26771.744681, 711153.656102, 26.563590, 3541.222672, 541563.827847
339.500000, 26771.744681, 711182.158450, 26.564655, 3544.543254, 542006.895753
339.625000, 26771.744681, 711210.682050, 26.565720, 3547.863969, 542450.378750
339.750000, 26771.744681, 711239.226887, 26.566787, 3551.184817, 542894.276852
339.875000, 26771.744681, 711267.792949, 26.567854, 3554.505799, 543338.590076
340.000000, 26771.744681, 711296.380223, 26.568921, 3557.826914, 543783.318441
340.125000, 26377.404255, 714604.930283, 27.091556, 3561.213358, 544228.470111
340.250000, 26377.404255, 714633.138752, 27.092626, 3564.599937, 544674.045103
340.375000, 26377.404255, 714661.368598, 27.093696, 3567.986649, 545120.043434
340.500000, 26377.404255, 714689.619809, 27.094767, 3571.373494, 545566.465120
340.625000, 26377.404255, 714717.892371, 27.095839, 3574.760474, 546013.310180
340.750000, 26377.404255, 714746.186272, 27.096911, 3578.147588, 546460.578628
340.875000, 26377.404255, 714774.501497, 27.097985, 3581.534836, 546908.270483
341.000000, 26377.404255, 714802.838035, 27.099059, 3584.922219, 547356.385760
341.125000, 25983.063830, 718107.754802, 27.637532, 3588.376910, 547804.932874
341.250000, 25983.063830, 718135.710182, 27.638608, 3591.831736, 548253.911841
341.375000, 25983.063830, 718163.687039, 27.639685, 3595.286697, 548703.322678
341.500000, 25983.063830, 718191.685361, 27.640762, 3598.741792, 549153.165402
341.625000, 25983.063830, 718219.705134, 27.641840, 3602.197022, 549603.440030
341.750000, 25983.063830, 718247.746345, 27.642920, 3605.652387, 550054.146578
341.875000, 25983.063830, 718275.808980, 27.644000, 3609.107887, 550505.285064
342.000000, 25983.063830, 718303.893027, 27.645081, 3612.563522, 550956.855504
342.125000, 25588.723404, 721605.154096, 28.200123, 3616.088537, 551408.866571
342.250000, 25588.723404, 721632.854580, 28.201206, 3619.613688, 551861.318282
342.375000, 25588.723404, 721660.576641, 28.202289, 3623.138974, 552314.210654
342.500000, 25588.723404, 721688.320266, 28.203373, 3626.664396, 552767.543704
342.625000, 25588.723404, 721716.085442, 28.204458, 3630.189953, 553221.317448
342.750000, 25588.723404, 721743.872155, 28.205544, 3633.715646, 553675.531904
342.875000, 25588.723404, 721771.680391, 28.206631, 3637.241475, 554130.187088
343.000000, 25588.723404, 721799.510137, 28.207719, 3640.767440, 554585.283018
343.125000, 25194.382979, 725097.092632, 28.780109, 3644.364954, 555040.828637
343.250000, 25194.382979, 725124.536358, 28.781198, 3647.962604, 555496.823963
343.375000, 25194.382979, 725152.001759, 28.782289, 3651.560390, 555953.269011
343.500000, 25194.382979, 725179.488824, 28.783380, 3655.158312, 556410.163800
343.625000, 25194.382979, 725206.997538, 28.784471, 3658.756371, 556867.508347
343.750000, 25194.382979, 725234.527887, 28.785564, 3662.354566, 557325.302668
343.875000, 25194.382979, 725262.079859, 28.786658, 3665.952899, 557783.546780
344.000000, 25194.382979, 725289.653439, 28.787752, 3669.551368, 558242.240701
344.125000, 24800.042553, 728583.534001, 29.378318, 3673.223657, 558701.393658
344.250000, 24800.042553, 728610.719047, 29.379414, 3676.896084, 559161.005669
344.375000, 24800.042553, 728637.925867, 29.380511, 3680.568648, 559621.076750
344.500000, 24800.042553, 728665.154449, 29.381609, 3684.241349, 560081.606918
344.625000, 24800.042553, 728692.404778, 29.382708, 3687.914188, 560542.596192
344.750000, 24800.042553, 728719.676841, 29.383808, 3691.587164, 561004.044587
344.875000, 24800.042553, 728746.970623, 29.384908, 3695.260277, 561465.952122
345.000000, 24800.042553, 728774.286111, 29.386010, 3698.933528, 561928.318813
345.125000, 24405.702128, 732064.440887, 29.995631, 3702.682982, 562391.154186
345.250000, 24405.702128, 732091.365271, 29.996734, 3706.432574, 562854.458257
345.375000, 24405.702128, 732118.311528, 29.997839, 3710.182304, 563318.231045
345.500000, 24405.702128, 732145.279645, 29.998944, 3713.932172, 563782.472567
345.625000, 24405.702128, 732172.269606, 30.000049, 3717.682178, 564247.182839
345.750000, 24405.702128, 732199.281398, 30.001156, 3721.432323, 564712.361880
345.875000, 24405.702128, 732226.315008, 30.002264, 3725.182605, 565178.009705
346.000000, 24405.702128, 732253.370420, 30.003372, 3728.933027, 565644.126334
346.125000, 24011.361702, 735539.775041, 30.632989, 3732.762151, 566110.721602
346.250000, 24011.361702, 735566.436721, 30.634099, 3736.591413, 566577.795529
346.375000, 24011.361702, 735593.120372, 30.635211, 3740.420814, 567045.348131
346.500000, 24011.361702, 735619.825979, 30.636323, 3744.250355, 567513.379425
346.625000, 24011.361702, 735646.553528, 30.637436, 3748.080034, 567981.889429
346.750000, 24011.361702, 735673.303005, 30.638550, 3751.909853, 568450.878161
346.875000, 24011.361702, 735700.074395, 30.639665, 3755.739811, 568920.345637
347.000000, 24011.361702, 735726.867686, 30.640781, 3759.569909, 569390.291876
347.125000, 23617.021277, 739009.497257, 31.291393, 3763.481333, 569860.727043
347.250000, 23617.021277, 739035.894127, 31.292511, 3767.392897, 570331.651155
347.375000, 23617.021277, 739062.313064, 31.293629, 3771.304600, 570803.064230
347.500000, 23617.021277, 739088.754054, 31.294749, 3775.216444, 571274.966285
347.625000, 23617.021277, 739115.217083, 31.295870, 3779.128428, 571747.357339
347.750000, 23617.021277, 739141.702136, 31.296991, 3783.040551, 572220.237408
347.875000, 23617.021277, 739168.209200, 31.298113, 3786.952816, 572693.606510
348.000000, 23617.021277, 739194.738259, 31.299237, 3790.865220, 573167.464662
348.125000, 23222.680851, 742473.567340, 31.971915, 3794.861710, 573641.822376
348.250000, 23222.680851, 742499.697228, 31.973040, 3798.858340, 574116.679668
348.375000, 23222.680851, 742525.849280, 31.974166, 3802.855110, 574592.036557
348.500000, 23222.680851, 742552.023481, 31.975293, 3806.852022, 575067.893060
348.625000, 23222.680851, 742578.219817, 31.976421, 3810.849074, 575544.249194
348.750000, 23222.680851, 742604.438274, 31.977550, 3814.846268, 576021.104978
348.875000, 23222.680851, 742630.678836, 31.978680, 3818.843603, 576498.460428
349.000000, 23222.680851, 742656.941489, 31.979811, 3822.841080, 576976.315563
349.125000, 22828.340426, 745931.944077, 32.675697, 3826.925542, 577454.681256
349.250000, 22828.340426, 745957.804745, 32.676830, 3831.010146, 577933.557524
349.375000, 22828.340426, 745983.687673, 32.677964, 3835.094891, 578412.944385
349.500000, 22828.340426, 746009.592846, 32.679099, 3839.179778, 578892.841858
349.625000, 22828.340426, 746035.520249, 32.680235, 3843.264808, 579373.249959
349.750000, 22828.340426, 746061.469868, 32.681371, 3847.349979, 579854.168706
349.875000, 22828.340426, 746087.441688, 32.682509, 3851.435293, 580335.598118
350.000000, 22828.340426, 746113.435694, 32.683648, 3855.520749, 580817.538211
350.125000, 22434.000000, 749384.585207, 33.403967, 3859.696245, 581300.000242
350.250000, 22434.000000, 749410.174347, 33.405107, 3863.871883, 581782.984227
350.375000, 22434.000000, 749435.785843, 33.406249, 3868.047664, 582266.490185
350.500000, 22434.000000, 749461.419679, 33.407391, 3872.223588, 582750.518134
350.625000, 22434.000000, 749487.075840, 33.408535, 3876.399655, 583235.068090
350.750000, 22434.000000, 749512.754312, 33.409680, 3880.575865, 583720.140074
350.875000, 22434.000000, 749538.455080, 33.410825, 3884.752218, 584205.734101
351.000000, 22434.000000, 749564.178129, 33.411972, 3888.928714, 584691.850190
351.125000, 22039.659574, 752831.447383, 34.158034, 3893.198469, 585178.499999
351.250000, 22039.659574, 752856.762617, 34.159183, 3897.468367, 585665.683544
351.375000, 22039.659574, 752882.100301, 34.160333, 3901.738408, 586153.400846
351.500000, 22039.659574, 752907.460421, 34.161483, 3906.008594, 586641.651920
351.625000, 22039.659574, 752932.842960, 34.162635, 3910.278923, 587130.436785
351.750000, 22039.659574, 752958.247905, 34.163788, 3914.549396, 587619.755460
351.875000, 22039.659574, 752983.675239, 34.164941, 3918.820014, 588109.607961
352.000000, 22039.659574, 753009.124949, 34.166096, 3923.090776, 588599.994308
352.125000, 21645.319149, 756272.486142, 34.939309, 3927.458190, 589090.926582
352.250000, 21645.319149, 756297.525017, 34.940465, 3931.825748, 589582.404801
352.375000, 21645.319149, 756322.586437, 34.941623, 3936.193451, 590074.428982
352.500000, 21645.319149, 756347.670387, 34.942782, 3940.561298, 590566.999144
352.625000, 21645.319149, 756372.776851, 34.943942, 3944.929291, 591060.115306
352.750000, 21645.319149, 756397.905814, 34.945103, 3949.297429, 591553.777484
352.875000, 21645.319149, 756423.057261, 34.946265, 3953.665712, 592047.985698
353.000000, 21645.319149, 756448.231177, 34.947428, 3958.034141, 592542.739966
353.125000, 21250.978723, 759707.655862, 35.749302, 3962.502803, 593038.052816
353.250000, 21250.978723, 759732.415851, 35.750467, 3966.971612, 593533.924268
353.375000, 21250.978723, 759757.198479, 35.751633, 3971.440566, 594030.354339
353.500000, 21250.978723, 759782.003730, 35.752801, 3975.909666, 594527.343047
353.625000, 21250.978723, 759806.831589, 35.753969, 3980.378912, 595024.890411
353.750000, 21250.978723, 759831.682041, 35.755138, 3984.848304, 595522.996449
353.875000, 21250.978723, 759856.555071, 35.756309, 3989.317843, 596021.661179
354.000000, 21250.978723, 759881.450661, 35.757480, 3993.787528, 596520.884620
354.125000, 20856.638298, 763136.909730, 36.589641, 3998.361233, 597020.679774
354.250000, 20856.638298, 763161.388226, 36.590815, 4002.935085, 597521.046660
354.375000, 20856.638298, 763185.889455, 36.591989, 4007.509084, 598021.985296
354.500000, 20856.638298, 763210.413400, 36.593165, 4012.083229, 598523.495699
354.625000, 20856.638298, 763234.960048, 36.594342, 4016.657522, 599025.577890
354.750000, 20856.638298, 763259.529380, 36.595520, 4021.231962, 599528.231885
354.875000, 20856.638298, 763284.121383, 36.596699, 4025.806550, 600031.457704
355.000000, 20856.638298, 763308.736041, 36.597880, 4030.381285, 600535.255364
355.125000, 20462.297872, 766560.199694, 37.462078, 4035.064044, 601039.638370
355.250000, 20462.297872, 766584.394009, 37.463260, 4039.746952, 601544.606739
355.375000, 20462.297872, 766608.611151, 37.464444, 4044.430007, 602050.160490
355.500000, 20462.297872, 766632.851103, 37.465629, 4049.113211, 602556.299641
355.625000, 20462.297872, 766657.113850, 37.466814, 4053.796563, 603063.024211
355.750000, 20462.297872, 766681.399375, 37.468001, 4058.480063, 603570.334219
355.875000, 20462.297872, 766705.707662, 37.469189, 4063.163712, 604078.229683
356.000000, 20462.297872, 766730.038696, 37.470378, 4067.847509, 604586.710622
356.125000, 20067.957447, 769977.476421, 38.368503, 4072.643572, 605095.791068
356.250000, 20067.957447, 770001.383785, 38.369694, 4077.439783, 605605.471041
356.375000, 20067.957447, 770025.314069, 38.370886, 4082.236144, 606115.750559
356.500000, 20067.957447, 770049.267256, 38.372080, 4087.032654, 606626.629641
356.625000, 20067.957447, 770073.243330, 38.373275, 4091.829313, 607138.108305
356.750000, 20067.957447, 770097.242274, 38.374471, 4096.626122, 607650.186570
356.875000, 20067.957447, 770121.264073, 38.375668, 4101.423081, 608162.864455
357.000000, 20067.957447, 770145.308711, 38.376866, 4106.220189, 608676.141979
357.125000, 19673.617021, 773388.689252, 39.310956, 4111.134058, 609190.033736
357.250000, 19673.617021, 773412.306808, 39.312156, 4116.048078, 609704.539746
357.375000, 19673.617021, 773435.947376, 39.313358, 4120.962248, 610219.660027
357.500000, 19673.617021, 773459.610939, 39.314561, 4125.876568, 610735.394598
357.625000, 19673.617021, 773483.297481, 39.315765, 4130.791038, 611251.743478
357.750000, 19673.617021, 773507.006986, 39.316970, 4135.705660, 611768.706685
357.875000, 19673.617021, 773530.739438, 39.318176, 4140.620432, 612286.284239
358.000000, 19673.617021, 773554.494819, 39.319384, 4145.535355, 612804.476158
358.125000, 19279.276596, 776793.786152, 40.291646, 4150.571810, 613323.297635
358.250000, 19279.276596, 776817.110953, 40.292856, 4155.608417, 613842.748687
358.375000, 19279.276596, 776840.458857, 40.294067, 4160.645176, 614362.829334
358.500000, 19279.276596, 776863.829848, 40.295279, 4165.682085, 614883.539595
358.625000, 19279.276596, 776887.223910, 40.296492, 4170.719147, 615404.879488
358.750000, 19279.276596, 776910.641027, 40.297707, 4175.756360, 615926.849033
358.875000, 19279.276596, 776934.081181, 40.298923, 4180.793726, 616449.448249
359.000000, 19279.276596, 776957.544357, 40.300140, 4185.831243, 616972.677154
359.125000, 18884.936170, 780192.713658, 41.312965, 4190.995364, 617496.551575
359.250000, 18884.936170, 780215.742662, 41.314185, 4196.159637, 618021.071529
359.375000, 18884.936170, 780238.794861, 41.315405, 4201.324063, 618546.237037
359.500000, 18884.936170, 780261.870240, 41.316627, 4206.488641, 619072.048117
359.625000, 18884.936170, 780284.968780, 41.317850, 4211.653372, 619598.504789
359.750000, 18884.936170, 780308.090467, 41.319075, 4216.818257, 620125.607071
359.875000, 18884.936170, 780331.235282, 41.320300, 4221.983294, 620653.354983
360.000000, 18884.936170, 780354.403209, 41.321527, 4227.148485, 621181.748543
360.125000, 18490.595745, 783585.416821, 42.377511, 4232.445674, 621710.804253
